HIST2H3C	1	149811109	149812765
RP11-507E23.1	14	76062147	76062549
HIST2H3A	1	149824180	149825836
SLC39A1	1	153931574	153968184
SLC39A2	14	21467413	21470030
SLC39A3	19	2732201	2740150
SLC39A4	8	145635125	145642279
SLC39A5	12	56623832	56631630
RP3-336K20__B.2	6	7620654	7621111
SLC39A7	6	33168221	33204436
PSIP1	9	15464063	15511017
RP3-467N11.2	6	100889603	100890338
MTHFD1L	6	150865679	151423023
RP11-450H5.3	3	166439245	166439398
CTC-320C6.1	5	163855140	163856642
RP13-608F4.5	15	82472203	82472426
RP11-450H5.4	3	166605188	166605455
RP11-432L12.1	6	141019788	141020026
RET	10	43077069	43625799
AC105399.2	2	78015507	78020213
REN	1	204123946	204135450
REL	2	61108655	61150645
CTD-2218K11.3	5	82120702	82121003
MAP4K5	14	50885218	51027844
VN1R33P	7	62861762	62862649
RPL21P111	13	79335309	79335786
RPL21P116	15	79155588	79156071
TRIM72	16	31214091	31236510
RP11-172F4.2	9	99169565	99170075
TP53TG3F	16	33459045	33462249
TP53TG3E	16	33303739	33306935
TP53TG3B	16	33261514	33264716
TP53TG3C	16	33204155	33264727
SMPX	X	21724089	21776281
DNM1P34	15	75592293	75595306
DNM1P35	15	76083810	76085024
DNM1P32	15	32728703	32731968
DNM1P33	15	74355120	74356126
DNM1P30	15	30443074	30445612
DNM1P31	15	32677137	32679685
SCAF4	21	33043312	33104431
SCAF1	19	50145381	50161899
SCAF8	6	155054458	155155192
TMEM63A	1	226033236	226070069
TMEM63C	14	77582910	77725838
TMEM63B	6	44094650	44123256
RP11-599B13.9	17	8063936	8072533
RP11-599B13.8	17	8199123	8199437
RP11-94D20.1	5	52502390	52503006
RP11-599B13.6	17	8054133	8066293
OR7E136P	7	6906288	6907303
RBM7	11	114270751	114410610
RBM6	3	49977439	50137478
RBM5	3	50126340	50156454
RBM4	11	66406087	66434153
RBM3	X	48432836	48437454
OR51D1	11	4660944	4662068
CAT	11	34460471	34493609
RP11-606P2.1	4	164853677	164854334
CAD	2	27440257	27466660
ZNF204P	6	27325603	27328000
AC008171.1	2	206118027	206118227
RP11-322L17.1	14	44760199	44760921
COA5	2	99215772	99224978
COA4	11	73583711	73588033
COA6	1	234373468	234519795
COA1	7	43648082	43769316
COA3	17	40947164	40950722
IRF5P1	8	93984802	93986966
ARSD	X	2822010	2847392
ARSE	X	2852698	2886286
ARSF	X	2959511	3030767
CA8	8	61099905	61193971
ARSA	22	50622754	51066601
ARSB	5	78073031	78281910
HEXA	15	72635774	72668817
CA2	8	86376080	86393693
CA1	8	85327608	86291243
HEXB	5	73935847	74018472
CEPT1	1	111147677	111727724
CA6	1	9005925	9035151
ARSJ	4	114821439	114900883
RBMX	X	135930162	135962923
RP11-19G24.2	17	37162616	37163139
OGN	9	95146248	95166978
OR4C50P	11	51526870	51527800
UFC1	1	161122565	161128646
MKX	10	27961802	28034989
FBLN2	3	13590630	13679922
FBLN1	22	45898117	45997015
FBLN7	2	112895961	112945791
AKIP1	11	8932685	8941631
FBLN5	14	92335755	92414331
NUDT16P	3	131080741	131083966
CTB-60B18.17	19	49545430	49545988
CTB-60B18.15	19	49553473	49554103
NDUFC2-KCTD14	11	77728016	78079773
MRPS36P5	12	43447891	43448189
C2orf74	2	61372242	61391964
RP11-341A22.1	9	105827697	105827880
CDY9P	Y	20344720	20346300
MARK2P8	3	128467380	128468332
MARK2P9	10	94178423	94180632
MARK2P4	4	176933188	176935568
MARK2P5	5	15384328	15384962
MARK2P6	3	128570954	128571851
RP11-613F22.6	11	18532589	18533022
RP11-613F22.7	11	18471658	18472415
RP11-613F22.5	11	18511789	18512502
RP11-671J11.1	14	34955184	34955653
FAM218BP	4	165850645	165851103
CYLD	16	50775960	50835846
HCRTR1	1	32083286	32098119
HCRTR2	6	55039049	55282592
PAPL	19	39574552	39602133
RP11-587P21.1	12	92264897	92265006
ZNF833P	19	11680944	11686259
IGHV3-79	14	106867660	106868092
RP11-325O24.2	6	127980834	127981724
RP11-325O24.1	6	127976004	127976423
IGHV3-73	14	107210931	107211471
IGHV3-72	14	106790691	107199471
IGHV3-71	14	107183395	107183857
IGHV3-76	14	107236096	107236391
IGHV3-75	14	107231916	107232377
IGHV3-74	14	107218675	107219365
IGLVI-42	22	22751368	22751861
ZNF185	X	152082985	152142025
ZNF184	6	27418521	27440897
ZNF181	19	35225059	35233777
ZNF180	19	44979853	45004576
ZNF182	X	47834249	47863377
RP11-507F16.1	11	129657958	129658085
ZNF189	9	101399089	104172942
ALYREF	17	79845719	79849462
TRIM51CP	11	48967245	48973447
OR52E8	11	5877903	5878964
RP11-45H22.2	5	54174065	54174416
RP11-45H22.1	5	54153099	54154319
RP1-161N10.1	X	124337653	124338187
SEMA5B	3	122628040	122993273
SEMA5A	5	9035137	9546187
AC013267.1	2	25191826	25192093
LYNX1	8	142764338	143858679
SCN5A	3	38589547	38691164
RP11-133K1.2	15	40509787	40568588
MRPS15P1	15	73775536	73776284
MRPS15P2	19	44801256	44801508
RP11-133K1.1	15	40604552	40605490
MOAP1	14	93648540	93651273
ZNF239	10	44051791	44070066
ZNF238	1	244214584	244220778
ZNF236	18	74534562	74682683
ZNF235	19	44287347	44809199
ZNF234	19	44645709	44663156
ZNF233	19	44764032	44779470
ZNF232	17	5008835	5026411
ZNF230	19	44507099	44518078
RP11-277E18.2	12	8049209	8049554
CTC-479C5.6	16	68047338	68049814
MRE11A	11	94152894	94227074
AC009303.3	2	118691600	118692365
ISPD	7	16130816	16460947
RP13-362E11.3	X	90208895	90209418
AC005336.5	19	16013132	16014048
AC005336.4	19	16021392	16022634
RPL21P42	3	153741623	153742087
RP11-33B1.1	4	120375945	120473180
RP11-33B1.2	4	120361715	120371312
TRAM1	8	71485676	71520622
TRAM2	6	52362199	52441713
RPL5P33	17	48925310	48926631
RPL5P32	15	28140849	28141728
RPL5P31	13	51735858	51736493
RPL5P30	11	118431404	118432295
KCNRG	13	50589389	50595058
TGFB1	19	41807491	41859816
TGFB2	1	218519576	218617961
TGFB3	14	76424441	76449334
C17orf99	17	76142433	76162258
C17orf98	17	38835088	38841455
C17orf97	17	260117	431062
C17orf96	17	38671703	38675421
LOH12CR1	12	12510012	12619840
MTERF4	2	241087099	241102295
KRT17P2	17	18330174	18335162
KRT17P3	17	28894717	28898766
SYF2P2	9	35010699	35011282
LPHN3	4	62066975	62938184
RP11-304C12.4	11	6297189	6298606
LPHN1	19	14260749	14316999
RP11-359M6.3	12	79952561	79952946
RP11-359M6.2	12	79893898	79894467
OR5F1	11	55761156	55762101
TMEM132C	12	128751947	129192460
RP11-526L22.1	5	76878200	76878947
RP5-1044H5.2	1	65764437	65764663
CTD-2342I9.1	11	98435803	98437557
HSPD1P3	8	7276512	7278068
PASD1	X	150732093	150845211
HSPD1P1	5	21882693	21884419
TRAJ59	14	22945542	22945596
HSPD1P7	21	30259601	30261594
HSPD1P6	3	36808607	36810290
HSPD1P5	4	145766776	145768496
HSPD1P9	13	38567221	38568857
HSPD1P8	13	79423365	79425343
VAMP1	12	6571402	6580153
VAMP3	1	7831328	7841492
VAMP2	17	8062466	8066864
VAMP5	2	85811530	85820535
VAMP4	1	171669299	171711387
VAMP7	X	155110955	155173433
AGAP1	2	235494702	237035198
VAMP8	2	85788684	85809154
NBPF21P	3	36657497	36678949
TRAJ53	14	22951992	22952058
TGFBI	5	135364583	136055392
RP11-460H18.1	10	32477250	32477745
AGAP5	10	73674378	75457639
AC012078.2	Y	3719264	3720910
RP1-72A23.1	6	89769346	89769828
RP1-72A23.3	6	89711266	89711533
RP11-166B2.6	16	12062364	12062600
CETN3	5	89688077	89705603
IGLV4-60	22	22516591	22517074
RP11-485M7.1	5	132338810	132339057
TRAJ57	14	22947860	22947923
RP13-362E11.2	X	89544538	89544902
CETN1	18	580366	581524
TLE1P1	X	64627963	64628552
RP11-203I16.7	13	49232874	49234399
MTND1P11	9	5094138	5095014
RP11-356O22.4	12	93923335	93923765
AC064826.2	2	172443602	172443769
NT5CP1	14	74037862	74038371
NT5CP2	14	74005924	74006485
RP11-332P22.2	3	190548753	190549962
VRK1	14	97263640	97398059
RP11-453N18.1	8	68045788	68048146
VRK3	19	50479723	50529203
VRK2	2	58134785	58387055
CRYL1	13	20977805	21099996
HDHD1P2	1	152096913	152097556
HDHD1P3	20	31635322	31635958
HDHD1P1	Y	17460541	17567954
NR2C2	3	14989090	15095107
TNIP3	4	122052562	122148621
TNIP1	5	150409505	151081084
RPS10L	20	820089	820620
RP11-638L3.4	18	65455504	65458272
RP11-638L3.2	18	65497907	65499204
CRYZP1	7	102729110	102730057
FRA10AC1	10	95427639	95462329
ALPK2	18	56148478	56296189
AC019084.7	7	158512420	158512852
ACTBP12	1	92694574	92694992
ACTBP11	1	224051427	224052553
FAM184A	6	118959829	119470552
FAM184B	4	17630928	17783135
AC021021.1	2	6636008	6636930
SLC23A1	5	138702884	138720242
HSPH1	13	31136625	31736525
LIM2	19	51883162	51891214
SEC1P	19	49141327	49184424
RP13-198D9.3	9	38643038	38643765
BASP1	5	17065598	17276943
PLEKHB1	11	73357222	73373864
RPL27P12	12	124205792	124206186
PLEKHB2	2	131105302	132111282
AP000593.6	11	71991194	71992222
AP000593.5	11	71960899	71962332
AC097635.2	3	19981760	19984802
MTND1P14	17	19505571	19506521
AC097635.4	3	20049343	20049739
AC097635.5	3	20053943	20054098
SEC13	3	10334814	10362862
GIMAP8	7	150147717	150176480
TGIF1P1	19	46640005	46640864
RP11-89B16.2	4	54793665	54794305
GIMAP4	7	150264364	150271041
GIMAP5	7	150419340	150447121
GIMAP6	7	150322462	150632648
GIMAP7	7	150211917	150218161
GIMAP1	7	150413644	150421372
GIMAP2	7	150382784	150390729
RP5-1033K19.2	1	68847123	68847340
RPL18AP3	12	104659086	104659614
JMJD7-PLA2G4B	15	42120292	42140353
FAHD2P1	12	71065697	71066636
RP11-475I24.7	9	44333922	44334382
RP11-475I24.6	9	44477548	44478456
CEP19	3	196433147	196439164
MYOM3	1	24382524	24438665
MYOM2	8	1993154	2144910
MYOM1	18	3066804	3220106
CTD-2151A2.2	5	98930032	98930444
CTD-2151A2.3	5	98930583	98931001
OR52W1	11	6220375	6221489
RP11-79C23.1	15	20083801	20093074
FBXO2	1	11708423	11715842
FBXO3	11	33762484	33796089
FBXO4	5	41925355	41941845
FBXO5	6	153291663	153304714
FBXO6	1	11724180	11734411
FBXO7	22	32870662	32894816
FBXO8	4	174236658	175205415
FBXO9	6	52916788	52965671
NAP1L4P2	X	105709771	105710670
NAP1L4P3	13	48337594	48338741
NAP1L4P1	1	117075557	117076714
CTD-2014N11.1	15	45206999	45222820
CTD-2014N11.2	15	45211573	45213018
CTD-2014N11.3	15	45262232	45263376
TAL1	1	47681962	47697892
MYEF2	15	48141806	48470714
TAL2	9	108424737	108425367
SMEK3P	X	27479450	27481413
RP3-433F14.1	6	92436999	92437223
AC068137.5	2	131031480	131033022
RITA1	12	113186936	113187304
AC016700.4	2	70329682	70329994
AC016700.6	2	70480986	70481142
AC004453.8	7	44507495	44507903
AC068137.8	2	131034756	131035530
RP5-828K20.1	20	22252689	22254092
FAM90A5P	8	7144913	7147924
CCDC85C	14	99977602	100070363
DNAJC6	1	65713901	65881552
CCDC85A	2	56411257	56613308
SNTB2	16	69221031	69342955
SNTB1	8	121547984	121825513
RP11-108M11.3	10	91464578	91464708
KIAA0408	6	127761487	127780536
DNAJC1	10	22045465	22292698
CORO1B	11	67205518	67443512
CORO1C	12	109038884	109125372
CORO1A	16	30194147	30200397
RP11-380G5.3	10	89705258	89705781
MID2	X	107068984	107170423
MID1	X	10413349	10851773
WASF1	6	110421021	110501207
WASF2	1	27404226	27816562
WASF3	13	27131839	27263085
FRG1B	20	29611856	29634010
OR5M4P	11	56216143	56217068
AC019185.2	2	209330962	209331351
AC019185.3	2	209381632	209381955
GBAP1	1	155183615	155197213
LPHN2	1	81771844	82458107
MYCT1	6	153019029	153045702
SORT1	1	109355441	109940573
MIDN	19	1248551	1259139
RP11-301H24.2	4	146377156	146377990
SHTN1	10	116881482	117005365
C7orf43	7	99752042	100156440
C7orf41	7	30174425	30202378
RP13-977J11.5	12	132611005	132611309
RP11-686D16.2	6	19348411	19349307
HECTD2	10	91409280	93274586
HECTD3	1	45468211	45477001
PIBF1	13	72782140	73590591
HECTD4	12	112597991	112819896
C7orf45	7	129847699	129856683
LZTFL1	3	45864807	45957534
ADAD1	4	123300120	123350957
ADAD2	16	84224743	84230774
NXN	17	702552	883010
RP11-370B6.1	X	103159259	103159697
IFNA12P	9	21403079	21403650
RP11-213L8.1	4	171735489	171735699
FLII	17	18148149	18258690
RALGAPA1	14	36007557	36278510
RALGAPA2	20	20370195	20693266
RP11-80F22.16	16	35435303	35436341
RP11-80F22.13	16	34640117	34641720
RP11-80F22.12	16	34648649	34649118
RP11-80F22.11	16	34659734	34660854
RP11-80F22.10	16	34681268	34683395
AC109486.1	5	60430738	60431112
FLI1	11	128555045	128812416
YWHAZP7	X	63832511	63833142
ARL2BPP10	22	18585222	18586415
AP006309.4	3	38144619	38164574
GPR22	7	107110462	107116098
GPR20	8	142366599	142377367
GPR21	9	125796805	125797975
GPR26	10	125425870	125454123
GPR27	3	71803200	71805647
GPR25	1	200842082	200843306
KCNMB1	5	169805167	169816681
KCNMB3	3	178957529	178984790
KCNMB2	3	177990719	178844428
PNCK	X	152935184	152954465
KCNMB4	12	70760055	70828072
YWHAG	7	75956115	75988348
POC5	5	74969948	75013306
SPECC1L	22	24666785	24838324
RP11-345J4.3	16	29476287	29479154
EPT1	2	26346086	26618759
RP11-345J4.6	16	29460511	29460946
RP11-345J4.8	16	29538888	29606287
NPRL3	16	84271	188676
NPRL2	3	50384760	50388522
PLXNB2	22	50274979	50746056
PLXNB3	X	153029650	153044801
SHCBP1L	1	182868999	182922660
PLXNB1	3	48445260	48471460
RP11-157L3.9	9	41651935	41652172
RP11-157L3.6	9	41652895	41652973
RP11-157L3.3	9	41573156	41573453
RP11-193I22.1	3	42187137	42187863
RP11-193I22.2	3	42092672	42093186
RP11-666A8.11	17	74591665	74591854
SIRT3	11	215457	236931
SIRT2	19	38879108	39390502
SIRT1	10	69644426	69678147
SIRT7	17	79869814	79879199
SIRT6	19	4174105	4182601
SIRT5	6	13574599	13614558
SIRT4	12	120740118	120751052
NPIPL3	16	21413557	21459888
NPIPL2	16	74411775	74425978
NPIPL1	16	28467692	28481868
C10orf142	10	44292569	44294649
FSD1	19	4304596	4323840
AC104650.2	4	8215292	8243530
FSD2	15	83424113	83474822
HSPD1P2	8	7748524	7750077
TCEB2P3	2	49007740	49008034
TCEB2P2	11	129902760	129903115
TCEB2P1	13	25939936	25940293
TCEB2P4	10	34777510	34777806
RP11-630H24.4	17	61978002	61978239
RP11-630H24.3	17	61963210	61963411
USP9YP6	Y	20024578	20033510
AC092933.4	3	196254209	196255662
PBOV1	6	138537128	138539627
AC092933.3	3	196263402	196263573
USP9YP9	Y	27876157	27881307
OR4S1	11	48327774	48328704
OR4S2	11	55418379	55419315
CES5A	16	55880065	55989943
KDM6B	17	7743221	7758114
CHST11	12	104849072	105155792
ABC7-42391500H16.4	4	190195738	190195978
USP9YP8	Y	23839131	23843004
CC2D2A	4	15471488	15603180
RP11-593F5.1	4	61649832	61650414
CHST12	7	2403560	2474242
PRTG	15	55738205	56035288
RNF150	4	141786724	142134031
TRAV26-1	14	22591275	22592243
TRAV26-2	14	22670476	22671262
PAPPA2	1	176432306	176814735
NUGGC	8	27879480	27941388
TSPY13P	Y	9743203	9745748
ARHGAP11A	15	32907344	32932150
ARHGAP11B	15	30626200	31060329
RP11-314A15.1	X	65014186	65015677
RP11-314A15.3	X	65786763	65787169
RP11-314A15.2	X	65041096	65042091
CRCT1	1	152486977	152488486
TIFAB	5	134779907	134788089
CYP2T2P	19	41314429	41317295
OR8B10P	11	124386206	124387138
NAGS	17	42081913	42086431
RP11-477G18.2	4	113092370	113092683
RP11-210K20.6	18	31883288	31883728
GULOP	8	27417790	27446590
NAGA	22	42454357	42466846
AC003002.6	19	57901251	57931362
AC003002.4	19	57874933	57909952
RP11-123C5.5	16	69025860	69026643
NAGK	2	71068278	71306935
FOLH1B	11	89372394	89431886
CARTPT	5	71014989	71016875
FAM175B	10	126490353	126525239
PGAP1	2	197699907	197792520
PGAP3	17	37827374	39688025
PGAP2	11	3818953	3847601
RP11-713P14.1	11	23541867	23542748
AGPHD1	15	78799905	78829714
WLS	1	68564155	68698803
MFAP5	12	8789941	8815484
MFAP4	17	19286754	19290553
MFAP3	5	153418465	153600038
MFAP2	1	17300996	17307330
MFAP1	15	44096689	44117000
AC074367.1	2	63459587	63460712
CTA-331F8.1	16	58631492	58631849
IGHV3-7	14	106518399	106518932
IGHV3-6	14	106511781	106512231
AC124944.4	3	195570856	195571467
RP3-466I7.1	6	108708715	108709284
OFD1	X	13752831	13787480
HBS1L	6	135281515	135424194
GYPA	4	144109303	145061904
GYPB	4	144917256	144940498
GYPC	2	127413508	127454246
GYPE	4	144792019	144826716
SNAP25	20	10199477	10288066
TAS2R8	12	10958649	10959892
SNAP23	15	42495653	42837547
LITAF	16	11547726	11730237
SNAP29	22	21213270	21245502
C11orf48	11	62430286	62439727
C11orf49	11	46958239	47185936
C11orf40	11	4592652	4599050
C11orf42	11	6226795	6232362
C11orf45	11	128769459	128775930
TNFSF13	17	7461608	7560838
TNFSF12	17	7452207	7461207
TNFSF11	13	43136871	43182149
TNFSF10	3	172223297	172241297
DIRAS1	19	2714564	2721416
DIRAS3	1	68511644	68517314
TNFSF14	19	6663147	6670599
QRSL1P2	1	222435174	222436138
QRSL1P3	14	36235000	36236316
TNFSF18	1	173009099	173020103
RP11-25D10.2	8	110790140	110794517
RP11-25D10.1	8	110911474	110911991
UPF3BP3	X	119815164	119815307
UPF3BP2	X	119822906	119823043
UPF3BP1	X	119831616	119831759
SFXN5	2	73169164	73302747
SFXN2	10	102714538	104498951
SFXN3	10	102790990	102800998
UPF3BP4	X	119807433	119807581
TAS2R1	5	9629108	9630463
CCT8	21	29056329	30446118
CCT2	12	69979113	69995350
CCT3	1	156278758	156337664
RP1-140K8.3	6	3922080	3922380
RP1-140K8.2	6	3914155	3914526
CCT7	2	73239545	73480149
CCT4	2	62095223	62115939
CCT5	5	10250032	10266524
TRBV22-1	7	142349248	142349699
CTD-3216D2.4	20	32935476	32935591
KLRAP1	12	10741381	10752268
RP11-697H9.5	11	63698596	63698764
CDK5RAP2	9	123151146	123342448
AF121898.1	8	88610689	88613862
RPL23AP80	19	48297722	48298159
RPL23AP83	X	56269369	56269842
ZNF654	3	88188253	88193815
RP11-322D14.1	16	57046982	57048012
GZMAP1	5	54368842	54392381
AC010091.4	7	81240199	81240642
CROT	7	86974996	87029111
RP11-525E9.1	12	9658942	9661036
AC096775.2	7	95912668	95913116
AC010677.5	7	26315814	26316226
RP11-986G18.1	12	2861762	2862298
ASPG	14	104552015	104579098
ASPA	17	3375667	3406713
ASPM	1	197053257	197146694
ASPN	9	95218486	95244788
ASPH	8	62413115	62627155
RP11-505K9.3	16	84152897	84154758
RP11-505K9.4	16	83941737	83985058
RP11-21I4.2	5	178267097	178268135
RP11-21I4.3	5	178825382	178825571
RP11-21I4.4	5	178842028	178842235
RP11-77O7.1	2	69821872	69822190
IGHVIII-51-1	14	107039492	107039794
RBPMSLP	21	17116322	17117399
VANGL1	1	116184573	116240845
FAM86B2	8	12283122	12293852
FAM86B1	8	12039604	12051642
UBE2V1	20	48697660	50113198
UBE2V2	8	48920959	48976511
CMBL	5	10275986	10308138
ZNF880	19	52873169	52889048
RP11-193F5.2	14	61385957	61386873
C1GALT1C1	X	119759647	119764005
HBZP1	16	213120	215155
SSTR3	22	37204238	37212322
SSTR2	17	71161150	71167185
SSTR5	16	1128780	1131454
SSTR4	20	23016056	23017314
RP11-1195F20.7	8	7824865	7826066
LDLRAP1	1	25870070	25895377
LRRC37A2	17	44588876	44633016
RP11-393N4.2	3	174095033	174095795
CTNNB1	3	41236327	41301587
RP11-502F1.2	17	54445423	54445576
FNTAL1	11	85906173	85907308
RP11-950K24.2	5	118462476	118464139
LRRC4	7	127667123	127672160
RP1-321E8.4	X	120876552	120876805
RP1-321E8.5	X	120877496	120878924
IGHV1-46	14	106967048	106967788
WNK1	12	861758	1020618
RP11-163O19.1	11	49872180	49884080
OR6C69P	12	55656322	55657215
RP11-179G8.1	1	29904865	29905357
LRRC2	3	46556912	46621589
AP000580.1	11	77524364	77524722
TOB1	17	48939583	48945339
ATG3P1	20	37957656	37958567
TNIP2	4	2743374	2758103
LCE4A	1	152680635	152681967
NR2C1	12	95028458	95467479
RP11-395B20.1	14	63070830	63072435
RP11-395B20.2	14	62981589	62981841
RP11-468N14.11	4	69862652	69863427
RP1-181J22.1	11	32779813	32780160
MAN1B1	9	139981378	140003635
RP11-394D2.1	9	103493521	103494621
LBP	20	36974758	37005665
LBR	1	225589203	225616627
AC004383.3	X	133656731	133657020
ATP5J2-PTCD1	7	99017371	99063787
RP11-740C1.2	1	159527157	159527990
OR5M3	11	56236963	56238014
LBH	2	30454396	30546596
IMP3	15	75931425	75941047
IMP4	2	131099797	131105383
MORN4	10	99374309	99393257
POU5F1P2	8	103633943	103634496
POU5F1P3	12	8286371	8287041
ATP1B4	X	119495966	119516226
ACIN1	14	23058567	23564823
ATP1B2	17	7549944	7561086
ATP1B3	3	141594965	141645356
POU5F1P4	1	155402968	155404053
POU5F1P5	10	69770183	69770601
RP11-37E23.5	13	32872290	32872849
TFB1M	6	155578642	155635627
MORN3	12	122089023	122110537
NOS1AP	1	162039563	162353321
TSEN15	1	184020810	184043346
MORN2	2	39103102	39156213
SNX3	6	108532425	108582464
SNX2	5	122110690	122165803
SNX1	15	64096014	64438289
SNX7	1	99127256	99226056
SNX6	14	35030299	35099389
SNX5	20	17922240	17968785
SNX4	3	125165494	125239041
RP11-430A19.2	X	9147425	9147647
SNX9	6	157700387	158366109
SNX8	7	2291404	2393953
TRAV9-1	14	22279673	22280149
TRAV9-2	14	22409312	22409848
RP11-286H14.6	7	128808052	128809538
RP11-693I21.1	11	97086160	97086682
TIMELESS	12	56810902	56843187
TREML3P	6	41176450	41185685
RP4-764D2.1	1	236273360	236275670
RP11-63K6.4	6	90586262	90586597
PHKG2	16	30759590	30772490
PHKG1	7	56148439	56160689
ORAI2	7	102073552	102456821
ORAI3	16	30960386	30967782
IPO7P1	X	51664959	51665595
ORAI1	12	121626550	121642677
DLAT	11	111895537	111935114
C12orf29	12	88427622	88443937
C12orf28	12	70219083	70352877
RP11-718M20.5	4	3912009	3912331
C12orf23	12	107349496	107372556
MEAF6P1	2	210043527	210046742
RP11-486E2.1	6	81265557	81266906
RPL17P49	X	12413875	12414286
RPL17P46	18	48349946	48350490
RPL17P44	18	60082910	60083460
RPL17P43	17	19400255	19400841
RPL17P40	16	16188048	16189066
RPL17P41	17	65780868	65781409
FABP6	5	159614373	159665742
FABP7	6	123100619	123105219
PGAM4	X	77223457	77225135
CLCN3P1	9	14987302	15146401
FABP2	4	120238404	120243545
FABP3	1	31838471	31849697
FANCD2	3	10028658	10143614
FABP1	2	88422509	88427635
GABRA5	15	27111509	27194354
GABRA4	4	46920916	46996424
GABRA6	5	160974068	161129599
GABRA1	5	161274196	161891050
AKR1C1	10	4934795	5025475
GABRA3	X	151334705	151619830
FABP9	8	82370575	82373814
ZYXP1	8	137424904	137425021
IGLV3-13	22	23104786	23105009
IGLV3-12	22	23114316	23115079
IGLV3-15	22	23098042	23098286
IGLV3-17	22	23081431	23081675
IGLV3-16	22	23089869	23090398
IGLV3-19	22	23063107	23063630
SEC61B	9	101984345	101992897
CENPC1	4	68337520	68411324
RP11-316M1.11	1	151031994	151042801
RRP8	11	6616304	6624850
RP11-322E11.6	18	33023834	33077904
ZNF75A	16	3308332	3368852
RP11-108B14.4	10	22514626	22514953
RP11-108B14.1	10	22452020	22453235
RP11-108B14.2	10	22451920	22454723
GRIA1	5	152869174	153193240
SEPW1	19	47778585	48287943
ZNF75D	X	134382866	134478012
DOCK4	7	111366173	111846466
EP300	22	41117771	41576081
NPY5R	4	164265090	164273086
CTD-2054N24.1	15	100331331	100333052
RP11-351O2.2	12	128108697	128110812
SMEK1	14	91923954	91976898
SMEK2	2	55795164	55843753
NEU4	2	241809193	242758739
IGKV1OR2-11	2	97386082	97386368
AC002472.13	22	21400248	21418457
RP11-425D10.4	6	109648377	109649117
NEU1	6	31825435	31830683
NEU2	2	233897381	233899767
NEU3	11	74699178	74729938
CDY23P	Y	28140830	28141844
OPRL1	20	62711525	62731996
RP11-556I14.3	4	104996900	104997052
RP11-477G18.1	4	113037665	113038059
AC112220.2	3	33768741	33769096
HMGB3P13	3	134156446	134157053
RP11-477G18.4	4	112998753	112999507
HSP90AB4P	15	58691106	58693125
MED10	5	6371993	6378707
MED11	17	4634722	4636905
MED12	X	70338405	70362303
MED13	17	60019965	60142643
MED14	X	40507557	40595110
MED15	22	20850199	20941919
MED16	19	867960	893218
MED17	11	93517392	93547861
MED18	1	28655512	28662476
MED19	11	57471185	57479693
UGT1A2P	2	234655859	234656725
PBX2P1	3	142895168	142896459
ARSDP1	Y	14474826	14499123
MORF4L1P1	1	220426911	220427878
MORF4L1P4	13	41773967	41774943
MORF4L1P5	X	64547867	64551113
MORF4L1P6	X	72694398	72694666
MORF4L1P7	1	176336834	176337537
HMGA1	6	34204576	34214008
BAI1	8	143530790	143626370
BAI2	1	32192717	32230494
BAI3	6	69345258	70099403
TLX1	10	102889256	102897545
TLX2	2	74513559	74744275
TLX3	5	170736287	170739138
AC007316.3	7	97066829	97067208
ADH1C	4	100257648	100274184
ADH1B	4	99304977	100242558
ADH1A	4	100197523	100212185
RP11-280G19.1	10	94866628	94867140
RP11-280G19.2	10	94966613	94969384
MUSK	9	110728273	113563859
KIAA1257	3	128628708	128721533
MLEC	12	121124671	121139667
RP11-809H16.3	15	69022230	69024176
SLC30A9	4	41992488	42089551
SLC30A8	8	117962511	118188953
RP4-761I2.5	6	11154929	11155150
SLC30A4	15	45771808	45815005
SLC30A7	1	101361631	101447309
SLC30A6	2	32390932	32449448
SLC30A1	1	211744909	211752084
SLC30A3	2	27476551	27498685
SLC30A2	1	26363742	26372624
ASPDH	19	51014856	51017947
EML2	19	46110251	46148887
EML3	11	62369689	62380237
EML1	14	100204029	100408397
EML6	2	54950635	55199157
EML4	2	42396489	42559688
EML5	14	89078774	89259096
HLA-DPB1	6	33043702	33054978
HLA-DPB2	6	33080227	33096861
KAAG1	6	24357130	24358512
RSPO3	6	127439748	127518910
RSPO2	8	108911543	109095876
RSPO1	1	37611350	38100491
CNN1	19	11649531	11661138
RP11-419C19.3	5	12794211	12794843
CNN3	1	95362506	95392834
CNN2	19	1026211	1039068
RP11-410B16.1	12	61994230	61994624
FAM83H	8	144806102	144815971
RBMY2GP	Y	6196092	6211364
CHAC2	2	53994928	54002333
CHAC1	15	40953438	41248710
IGKV3D-15	2	90153695	90154258
FAM98C	19	38893774	38899728
ADAM20P2	4	176496018	176497291
XKR9	8	71581599	71702606
XKR8	1	28285972	28294607
AC105749.5	3	36810215	36825658
EIF5B	2	99337371	100016728
NEPNP	6	117954868	117966250
EIF5A	17	7210317	7215774
RP11-173D9.2	14	35731667	35732242
RP11-173D9.1	14	35613226	35613686
RP11-173D9.5	14	35627109	35628305
RP11-173D9.4	14	35704385	35704857
RPP40P1	X	25609469	25609925
RP4-696P19.2	6	41634643	41635387
RPP40P2	13	59262680	59263391
CDC37P1	16	28711614	28712861
TUBB8	10	92827	95504
AC090018.1	3	195288084	195288450
TUBB6	18	12307667	12344319
TUBB3	16	89923279	90005169
TUBB1	20	57594308	57601709
HSP90AA1	14	102547105	102606036
C19orf71	19	3539151	3544028
